id,gender_encoded,category_bottom,category_footwear,category_top,style_casual,style_formal,style_sportswear
34533,1,0,1,0,0,1,0
22456,0,1,0,0,1,0,0
7234,1,0,1,0,0,1,0
46113,1,0,1,0,1,0,0
20765,0,0,1,0,1,0,0
5107,0,0,0,1,1,0,0
44220,1,0,0,1,1,0,0
15482,0,1,0,0,1,0,0
40680,1,0,0,1,1,0,0
11022,0,0,0,1,1,0,0
41752,1,0,0,1,1,0,0
31425,1,1,0,0,1,0,0
26492,1,0,0,1,1,0,0
2322,0,0,0,1,0,0,1
16207,1,0,0,1,1,0,0
7650,1,0,0,1,0,0,1
6782,1,0,0,1,1,0,0
34157,0,0,0,1,1,0,0
28508,1,0,0,1,0,0,1
12495,0,0,0,1,1,0,0
43237,1,0,1,0,1,0,0
2110,0,1,0,0,0,0,1
13547,0,0,1,0,1,0,0
54280,1,0,0,1,0,1,0
7462,1,0,0,1,1,0,0
19841,1,0,0,1,1,0,0
46745,1,1,0,0,0,0,1
16035,1,0,0,1,1,0,0
22200,1,0,0,1,1,0,0
18993,1,0,0,1,1,0,0
34365,1,0,0,1,1,0,0
14762,1,0,0,1,0,1,0
36432,1,0,1,0,1,0,0
33140,1,0,0,1,1,0,0
25025,0,0,0,1,0,0,1
58011,0,0,0,1,1,0,0
5769,0,0,0,1,1,0,0
25479,1,0,1,0,0,0,1
36852,1,0,0,1,1,0,0
8076,1,0,1,0,0,0,1
7802,1,0,1,0,1,0,0
13927,1,0,1,0,1,0,0
9998,0,0,0,1,1,0,0
16469,1,0,0,1,1,0,0
9396,0,0,1,0,0,0,1
13329,1,0,0,1,1,0,0
19613,0,0,0,1,1,0,0
27920,0,1,0,0,0,1,0
4489,1,0,1,0,0,0,1
39214,1,0,1,0,0,1,0
14930,1,0,0,1,1,0,0
35881,1,0,0,1,1,0,0
22836,1,0,1,0,1,0,0
28530,0,0,0,1,0,0,1
14568,1,0,1,0,1,0,0
11826,1,0,1,0,1,0,0
5903,1,0,1,0,1,0,0
39670,1,0,1,0,0,0,1
33944,1,0,0,1,1,0,0
15688,1,1,0,0,1,0,0
38590,0,0,0,1,1,0,0
33178,0,0,0,1,1,0,0
44816,0,1,0,0,1,0,0
41558,1,0,0,1,1,0,0
16831,0,0,0,1,1,0,0
8412,1,0,0,1,0,0,1
19045,0,0,1,0,1,0,0
18197,1,1,0,0,1,0,0
2128,1,0,0,1,1,0,0
6588,0,1,0,0,0,0,1
35875,1,0,0,1,1,0,0
48421,1,0,0,1,1,0,0
59761,0,0,1,0,1,0,0
24309,1,1,0,0,1,0,0
39684,1,0,1,0,0,0,1
4825,1,1,0,0,0,0,1
24907,1,0,0,1,1,0,0
21449,0,0,0,1,1,0,0
1759,1,0,0,1,0,0,1
9534,1,0,0,1,0,0,1
17917,1,0,0,1,0,0,1
45568,0,0,0,1,1,0,0
56943,0,0,1,0,1,0,0
37148,1,0,0,1,1,0,0
37974,1,0,1,0,1,0,0
6924,1,0,0,1,0,0,1
9150,0,1,0,0,1,0,0
8082,1,0,1,0,0,0,1
6118,1,0,0,1,1,0,0
29240,1,0,1,0,0,0,1
12801,1,0,0,1,0,0,1
3658,1,0,1,0,1,0,0
26806,1,1,0,0,0,1,0
59305,1,0,0,1,1,0,0
38332,0,0,0,1,1,0,0
12492,1,0,0,1,0,1,0
13540,1,0,1,0,1,0,0
2117,1,1,0,0,0,0,1
22207,1,0,0,1,1,0,0
16032,1,0,0,1,1,0,0
46742,0,1,0,0,0,0,1
7465,1,0,0,1,1,0,0
19846,1,0,0,1,1,0,0
34362,1,0,0,1,1,0,0
18994,1,0,0,1,1,0,0
14765,1,0,0,1,0,1,0
5332,1,0,1,0,1,0,0
36435,1,0,1,0,1,0,0
33147,0,1,0,0,1,0,0
44829,1,0,0,1,1,0,0
44227,1,0,1,0,0,0,1
5100,1,0,0,1,1,0,0
20762,0,0,1,0,1,0,0
14557,1,0,1,0,1,0,0
15485,0,1,0,0,0,0,1
11819,1,0,1,0,1,0,0
40687,1,0,1,0,1,0,0
41755,0,0,0,1,1,0,0
11025,0,0,0,1,1,0,0
26495,1,0,0,1,1,0,0
31422,1,1,0,0,0,0,1
2325,1,0,0,1,1,0,0
43002,1,0,1,0,0,0,1
16200,1,0,0,1,1,0,0
6785,1,0,0,1,1,0,0
54889,1,0,0,1,1,0,0
20306,0,0,0,1,1,0,0
14133,1,0,0,1,0,0,1
11441,0,0,0,1,1,0,0
2741,0,0,0,1,1,0,0
13316,1,0,0,1,1,0,0
31046,1,0,0,1,1,0,0
3693,1,0,1,0,0,0,1
34534,1,0,1,0,0,1,0
46114,1,0,1,0,1,0,0
7233,1,0,1,0,0,1,0
16664,1,0,0,1,1,0,0
13124,1,0,1,0,0,1,0
43654,0,0,0,1,1,0,0
31274,1,0,0,1,1,0,0
13918,0,0,1,0,1,0,0
16456,1,0,0,1,1,0,0
46326,1,0,1,0,0,0,1
7001,0,0,0,1,1,0,0
56988,0,0,1,0,1,0,0
20134,0,0,0,1,1,0,0
14301,1,0,0,1,1,0,0
37183,0,0,0,1,1,0,0
11673,1,0,0,1,1,0,0
25446,1,0,1,0,1,0,0
33523,0,0,1,0,1,0,0
24594,0,0,0,1,1,0,0
57066,0,0,0,1,1,0,0
15015,1,0,0,1,0,0,1
37345,1,0,0,1,1,0,0
5590,1,0,1,0,0,0,1
32637,0,1,0,0,0,0,1
10567,0,0,0,1,1,0,0
43492,1,0,0,1,1,0,0
12230,1,0,0,1,0,1,0
3667,1,0,1,0,0,0,1
17742,0,0,1,0,0,0,1
35412,1,0,1,0,1,0,0
2587,0,0,0,1,1,0,0
30352,1,0,0,1,1,0,0
48248,1,0,0,1,1,0,0
3455,1,0,1,0,0,0,1
31280,1,0,0,1,0,0,1
26237,1,0,0,1,1,0,0
47200,1,0,1,0,0,1,0
9953,1,0,0,1,0,0,1
17570,1,0,0,1,0,1,0
22697,1,0,1,0,0,0,1
8881,1,1,0,0,1,0,0
51365,0,1,0,0,1,0,0
15227,1,0,1,0,1,0,0
53432,1,0,0,1,0,0,1
32405,0,1,0,0,0,1,0
40025,1,1,0,0,1,0,0
57092,0,1,0,0,1,0,0
10755,0,0,1,0,1,0,0
26653,1,0,1,0,1,0,0
17928,1,1,0,0,0,0,1
7491,0,1,0,0,0,0,1
18960,0,0,0,1,1,0,0
6543,1,0,0,1,0,0,1
4214,0,0,0,1,1,0,0
15643,1,1,0,0,0,0,1
21476,0,0,0,1,1,0,0
1766,1,0,0,1,1,0,0
41593,1,0,0,1,1,0,0
37721,1,0,0,1,1,0,0
53264,1,0,0,1,1,0,0
15471,0,0,0,1,1,0,0
4026,1,0,1,0,1,0,0
24336,1,0,0,1,1,0,0
38769,0,0,0,1,1,0,0
12654,1,0,0,1,1,0,0
42124,1,0,1,0,1,0,0
3203,1,0,0,1,1,0,0
13786,1,0,0,1,1,0,0
46584,0,0,1,0,1,0,0
6771,1,0,0,1,1,0,0
7603,1,0,1,0,0,0,1
34104,1,0,0,1,1,0,0
31476,1,1,0,0,1,0,0
13726,0,0,1,0,1,0,0
9799,0,0,0,1,1,0,0
2371,1,0,1,0,1,0,0
43056,1,0,0,1,1,0,0
11071,1,0,0,1,1,0,0
41701,1,1,0,0,1,0,0
14503,1,0,1,0,1,0,0
37781,1,0,0,1,1,0,0
5154,0,0,0,1,1,0,0
4086,1,0,0,1,1,0,0
33113,0,0,1,0,1,0,0
11243,0,1,0,0,1,0,0
5366,1,0,1,0,0,0,1
14731,1,0,0,1,0,1,0
36461,1,0,1,0,0,0,1
19812,1,0,0,1,1,0,0
22253,1,0,1,0,1,0,0
16066,1,1,0,0,1,0,0
34336,1,0,0,1,1,0,0
31644,1,0,0,1,0,1,0
2143,1,0,0,1,1,0,0
13514,0,1,0,0,1,0,0
25412,1,0,1,0,0,0,1
57032,0,0,0,1,1,0,0
40085,1,1,0,0,1,0,0
15287,1,0,1,0,0,0,1
39871,0,0,1,0,1,0,0
5702,1,0,1,0,1,0,0
20160,1,0,0,1,1,0,0
34752,1,0,1,0,1,0,0
35680,1,0,1,0,1,0,0
7055,0,0,0,1,1,0,0
22637,1,0,0,1,1,0,0
8821,1,0,0,1,1,0,0
16402,1,0,0,1,1,0,0
13170,1,0,1,0,1,0,0
26297,1,0,0,1,1,0,0
7869,1,0,1,0,0,1,0
47092,1,0,1,0,1,0,0
50025,0,1,0,0,1,0,0
22405,1,0,0,1,1,0,0
16630,1,0,0,1,1,0,0
7267,1,0,1,0,1,0,0
13342,0,1,0,0,1,0,0
2715,0,0,0,1,1,0,0
43432,0,0,0,1,1,0,0
12290,1,1,0,0,0,1,0
19678,0,0,0,1,1,0,0
11415,0,0,0,1,1,0,0
33745,0,0,0,1,1,0,0
57200,0,0,0,1,1,0,0
20352,0,0,0,1,1,0,0
32451,0,0,0,1,1,0,0
40071,0,1,0,0,1,0,0
33583,1,0,0,1,1,0,0
4624,0,0,0,1,1,0,0
56928,0,0,1,0,1,0,0
20194,1,0,0,1,1,0,0
38957,1,0,0,1,1,0,0
46386,1,0,0,1,1,0,0
35674,1,0,1,0,1,0,0
51331,1,0,0,1,1,0,0
30306,1,0,0,1,1,0,0
13184,1,0,1,0,0,0,1
26263,1,0,0,1,1,0,0
34594,0,0,0,1,1,0,0
29019,1,0,0,1,1,0,0
7293,1,0,0,1,1,0,0
35446,0,0,0,1,1,0,0
27183,1,1,0,0,0,1,0
30134,1,0,0,1,1,0,0
9309,1,0,0,1,1,0,0
12264,1,0,0,1,0,1,0
41391,1,0,0,1,1,0,0
1164,1,0,0,1,0,0,1
10533,1,0,1,0,0,0,1
4416,1,0,0,1,1,0,0
15041,1,0,0,1,1,0,0
22095,1,0,1,0,1,0,0
23147,0,0,0,1,1,0,0
49598,0,0,1,0,1,0,0
3257,1,0,1,0,0,0,1
30550,1,0,0,1,1,0,0
2385,1,0,1,0,1,0,0
11085,1,0,0,1,1,0,0
44287,1,0,0,1,1,0,0
37775,1,0,0,1,1,0,0
4072,0,0,1,0,1,0,0
45355,0,0,1,0,1,0,0
24150,1,0,0,1,1,0,0
44889,1,0,0,1,1,0,0
40415,0,0,0,1,1,0,0
37547,1,0,0,1,1,0,0
15617,0,0,0,1,1,0,0
32809,0,0,1,0,1,0,0
21422,0,0,0,1,1,0,0
4240,1,0,0,1,1,0,0
51755,0,0,1,0,1,0,0
3859,1,0,0,1,1,0,0
18934,1,0,0,1,1,0,0
47630,0,0,1,0,1,0,0
26607,1,0,1,0,0,0,1
3065,0,0,0,1,1,0,0
38392,1,0,0,1,0,0,1
36208,1,0,0,1,1,0,0
1993,0,0,0,1,1,0,0
44628,1,0,0,1,0,0,1
27148,1,0,0,1,0,1,0
8210,1,0,1,0,1,0,0
19647,0,0,0,1,1,0,0
22608,1,0,0,1,0,0,1
6984,1,0,0,1,1,0,0
19475,1,0,0,1,1,0,0
7856,1,0,0,1,1,0,0
8022,1,1,0,0,0,0,1
33548,1,0,0,1,1,0,0
3892,0,0,0,1,1,0,0
16059,1,1,0,0,1,0,0
29684,1,1,0,0,0,1,0
2940,0,0,0,1,1,0,0
19011,0,1,0,0,1,0,0
8446,0,0,0,1,1,0,0
49761,0,1,0,0,1,0,0
9594,1,0,0,1,1,0,0
44842,1,0,0,1,1,0,0
5359,1,0,1,0,0,0,1
5957,1,0,0,1,1,0,0
4885,0,0,0,1,1,0,0
39624,1,0,1,0,1,0,0
20709,1,0,1,0,1,0,0
11872,1,0,1,0,0,1,0
42987,1,0,1,0,0,0,1
28564,1,0,0,1,1,0,0
31449,1,1,0,0,0,0,1
22862,1,0,1,0,1,0,0
43069,1,0,0,1,1,0,0
3866,1,0,0,1,1,0,0
29670,1,0,0,1,1,0,0
6528,1,0,0,1,0,0,1
26638,1,0,1,0,1,0,0
17943,1,0,0,1,1,0,0
9560,1,0,0,1,0,0,1
38530,1,0,1,0,0,0,1
53801,1,0,0,1,1,0,0
45964,0,0,0,1,1,0,0
24953,0,0,0,1,1,0,0
15628,1,0,0,1,1,0,0
32836,0,0,1,0,1,0,0
10168,1,0,1,0,1,0,0
4871,1,0,0,1,1,0,0
11886,1,0,1,0,0,1,0
42973,0,1,0,0,1,0,0
23178,1,0,0,1,1,0,0
3268,1,0,0,1,1,0,0
22896,1,0,1,0,0,1,0
35821,0,0,1,0,1,0,0
18305,1,0,0,1,1,0,0
9752,1,0,0,1,1,0,0
14990,1,0,0,1,1,0,0
4429,1,0,0,1,1,0,0
17729,1,0,0,1,1,0,0
29026,1,0,0,1,0,0,1
35479,1,0,1,0,0,1,0
13389,1,0,0,1,1,0,0
18761,0,0,0,1,1,0,0
9336,0,0,0,1,1,0,0
9938,1,0,0,1,1,0,0
13987,1,0,1,0,1,0,0
12855,1,0,1,0,0,1,0
30339,1,0,0,1,1,0,0
9104,1,0,1,0,1,0,0
18553,0,0,1,0,1,0,0
19481,1,1,0,0,1,0,0
38154,1,0,0,1,1,0,0
21079,1,0,1,0,1,0,0
56917,0,0,1,0,1,0,0
53459,0,0,1,0,1,0,0
10362,0,0,0,1,1,0,0
5395,0,0,1,0,0,0,1
4247,1,0,0,1,1,0,0
21425,0,0,0,1,1,0,0
15610,1,1,0,0,0,0,1
51752,0,0,1,0,1,0,0
29648,1,0,0,1,0,1,0
47637,0,0,1,0,1,0,0
18933,1,0,0,1,1,0,0
3062,1,0,0,1,1,0,0
26600,0,0,1,0,0,0,1
43297,1,0,1,0,1,0,0
9558,1,0,0,1,0,0,1
22092,1,0,1,0,1,0,0
23140,0,0,0,1,1,0,0
6722,1,0,0,1,1,0,0
12607,0,0,0,1,1,0,0
35819,0,0,1,0,1,0,0
3250,0,0,1,0,1,0,0
42177,1,0,1,0,0,0,1
2382,1,0,1,0,0,1,0
10150,1,0,1,0,0,1,0
4849,0,1,0,0,0,0,1
11082,1,0,0,1,1,0,0
37772,1,0,0,1,1,0,0
45352,0,0,1,0,1,0,0
4075,0,0,1,0,1,0,0
34593,0,0,0,1,1,0,0
7294,1,0,0,1,1,0,0
35441,0,0,0,1,1,0,0
27184,1,1,0,0,0,1,0
18759,0,0,0,1,1,0,0
12263,1,0,0,1,0,1,0
26056,1,0,0,1,0,1,0
41396,1,0,0,1,1,0,0
24701,1,0,1,0,1,0,0
1163,1,0,0,1,0,0,1
15046,1,0,0,1,1,0,0
4411,1,0,0,1,1,0,0
32456,1,1,0,0,0,0,1
37918,0,0,0,1,1,0,0
4623,0,0,0,1,1,0,0
41998,0,0,0,1,1,0,0
38950,0,0,0,1,1,0,0
20193,1,0,0,1,1,0,0
6174,1,0,0,1,1,0,0
9900,1,1,0,0,1,0,0
35673,1,0,1,0,1,0,0
46381,1,0,0,1,1,0,0
6948,0,0,0,1,1,0,0
13183,1,0,1,0,0,0,1
30301,1,0,0,1,1,0,0
26264,1,0,0,1,1,0,0
28138,1,1,0,0,1,0,0
50022,0,1,0,0,1,0,0
16637,1,0,0,1,1,0,0
22402,1,0,0,1,1,0,0
43435,0,0,0,1,1,0,0
27170,1,0,0,1,0,1,0
13345,0,1,0,0,1,0,0
12297,1,0,0,1,0,1,0
31015,1,0,0,1,0,1,0
39278,1,0,1,0,1,0,0
57207,0,1,0,0,1,0,0
33742,0,0,0,1,1,0,0
36230,1,0,1,0,0,0,1
5537,1,0,1,0,0,0,1
44610,1,0,1,0,0,0,1
20355,1,0,0,1,1,0,0
25415,1,0,1,0,0,0,1
33570,1,0,0,1,1,0,0
40082,1,1,0,0,1,0,0
36002,1,0,0,1,1,0,0
52547,0,1,0,0,1,0,0
15280,1,0,1,0,1,0,0
14352,0,0,1,0,1,0,0
20167,1,0,0,1,1,0,0
5705,1,0,1,0,1,0,0
44422,1,0,1,0,1,0,0
34755,0,0,1,0,1,0,0
8826,1,0,0,1,1,0,0
16405,1,0,0,1,1,0,0
22630,0,0,0,1,0,0,1
35687,1,0,1,0,1,0,0
33114,0,0,1,0,1,0,0
11244,0,1,0,0,1,0,0
14736,1,0,0,1,0,1,0
5361,1,0,1,0,0,0,1
36466,1,0,1,0,1,0,0
16061,1,1,0,0,1,0,0
22254,0,0,1,0,1,0,0
19815,1,0,0,1,1,0,0
7436,1,0,0,1,1,0,0
34331,1,0,0,1,1,0,0
2978,0,0,0,1,1,0,0
3096,1,0,0,1,1,0,0
31643,1,0,0,1,1,0,0
49759,0,1,0,0,1,0,0
19029,0,0,1,0,1,0,0
13513,1,0,0,1,1,0,0
2144,1,0,0,1,1,0,0
7604,1,0,1,0,0,0,1
51594,0,1,0,0,1,0,0
16253,0,1,0,0,1,0,0
34103,1,0,0,1,1,0,0
43051,1,1,0,0,0,0,1
2376,1,0,1,0,1,0,0
33326,1,0,0,1,0,1,0
41706,0,0,1,0,1,0,0
11076,1,0,0,1,1,0,0
37786,1,0,0,1,1,0,0
5153,0,0,0,1,1,0,0
14504,1,0,1,0,1,0,0
20731,0,0,1,0,1,0,0
4081,1,0,0,1,1,0,0
12852,1,0,0,1,1,0,0
6977,1,1,0,0,1,0,0
18554,0,0,1,0,1,0,0
3439,1,0,0,1,0,0,1
38153,1,0,0,1,1,0,0
37927,0,0,0,1,1,0,0
56910,0,0,1,0,1,0,0
14997,1,0,0,1,1,0,0
6379,1,0,1,0,1,0,0
29021,1,0,0,1,1,0,0
9331,1,1,0,0,1,0,0
1538,1,0,0,1,1,0,0
4876,1,0,0,1,1,0,0
5198,1,0,0,1,1,0,0
11881,1,0,1,0,0,1,0
42974,0,1,0,0,1,0,0
16298,1,0,0,1,1,0,0
12638,1,0,0,1,1,0,0
35826,1,0,1,0,0,0,1
42148,0,0,1,0,0,0,1
9755,1,0,0,1,1,0,0
23943,1,0,1,0,0,0,1
29677,1,1,0,0,1,0,0
3861,1,0,0,1,1,0,0
47608,0,0,1,0,1,0,0
17178,1,0,0,1,1,0,0
31688,1,0,1,0,0,0,1
17944,1,0,0,1,1,0,0
9567,1,0,0,1,0,1,0
38537,1,0,1,0,1,0,0
45963,0,0,0,1,1,0,0
24954,0,0,0,1,1,0,0
32831,0,0,1,0,1,0,0
39623,1,0,1,0,0,0,1
41739,0,0,1,0,1,0,0
11049,1,0,0,1,1,0,0
4882,1,0,0,1,1,0,0
11875,1,0,1,0,1,0,0
45399,0,0,1,0,1,0,0
28563,1,0,0,1,1,0,0
22865,1,0,1,0,1,0,0
2349,1,0,0,1,1,0,0
29683,1,1,0,0,1,0,0
3895,0,0,0,1,1,0,0
2947,0,0,0,1,1,0,0
8441,0,0,0,1,1,0,0
19016,0,0,0,1,1,0,0
9593,1,0,0,1,1,0,0
44845,1,0,0,1,1,0,0
36459,1,0,1,0,0,0,1
8819,1,0,0,1,1,0,0
6983,1,0,0,1,1,0,0
43638,0,0,0,1,1,0,0
31218,1,0,1,0,1,0,0
19472,1,0,0,1,1,0,0
7851,1,0,0,1,1,0,0
39849,0,0,0,1,1,0,0
20158,1,0,0,1,1,0,0
39247,1,0,1,0,1,0,0
1994,0,0,0,1,0,0,1
16608,0,0,0,1,1,0,0
19640,0,0,0,1,1,0,0
10502,0,0,0,1,1,0,0
40272,1,0,0,1,1,0,0
32652,0,0,0,1,0,0,1
4427,1,0,0,1,1,0,0
35477,1,0,1,0,0,1,0
29028,1,0,0,1,1,0,0
17727,1,0,0,1,1,0,0
6370,1,0,1,0,1,0,0
12255,1,0,0,1,0,1,0
3602,1,0,0,1,0,0,1
9338,1,0,0,1,1,0,0
13387,1,0,1,0,1,0,0
13989,1,0,1,0,1,0,0
17515,0,0,0,1,1,0,0
42717,0,0,1,0,1,0,0
26252,1,1,0,0,1,0,0
30337,1,0,0,1,1,0,0
40040,1,0,0,1,1,0,0
32460,1,0,0,1,0,0,1
14390,0,0,1,0,1,0,0
53457,0,0,1,0,1,0,0
56919,0,0,1,0,1,0,0
15242,1,0,1,0,1,0,0
47601,0,0,1,0,1,0,0
6526,0,1,0,0,0,0,1
18905,1,0,1,0,0,0,1
17171,1,0,0,1,1,0,0
3868,1,0,0,1,1,0,0
3054,1,0,0,1,0,1,0
26636,1,0,1,0,1,0,0
11286,1,1,0,0,1,0,0
40424,0,0,0,1,1,0,0
57493,1,0,1,0,0,1,0
10354,0,0,0,1,1,0,0
15626,1,0,0,1,0,0,1
1531,1,0,0,1,1,0,0
15414,1,0,1,0,0,0,1
45364,0,0,1,0,1,0,0
4043,1,0,1,0,0,0,1
11888,1,0,1,0,0,1,0
37744,1,0,0,1,1,0,0
23176,1,0,0,1,1,0,0
6714,1,0,0,1,1,0,0
16291,1,0,0,1,1,0,0
12631,1,0,0,1,1,0,0
26404,1,0,0,1,1,0,0
3266,1,0,0,1,1,0,0
22898,1,0,0,1,0,1,0
42141,1,0,1,0,0,0,1
17185,1,0,0,1,1,0,0
16057,1,1,0,0,1,0,0
22262,0,0,1,0,1,0,0
19823,1,0,0,1,1,0,0
7400,1,0,1,0,0,1,0
13525,0,0,0,1,1,0,0
2172,1,0,0,1,1,0,0
8448,0,0,0,1,1,0,0
11272,1,0,0,1,0,0,1
36450,1,0,1,0,0,0,1
52115,0,0,0,1,1,0,0
14700,1,1,0,0,1,0,0
37582,0,1,0,0,1,0,0
5357,1,0,1,0,0,0,1
41730,0,0,1,0,1,0,0
56787,1,0,0,1,1,0,0
11040,1,0,0,1,1,0,0
5959,1,0,0,1,1,0,0
33310,1,0,0,1,1,0,0
45390,0,0,1,0,1,0,0
5165,1,0,0,1,1,0,0
14532,1,0,0,1,1,0,0
20707,1,0,1,0,1,0,0
23182,1,0,0,1,0,1,0
42989,0,0,1,0,0,0,1
43067,1,0,0,1,1,0,0
2340,1,0,0,1,1,0,0
30595,1,1,0,0,0,0,1
27522,0,0,1,0,1,0,0
3292,1,0,0,1,1,0,0
31447,1,1,0,0,0,0,1
41354,0,1,0,0,1,0,0
11424,1,0,0,1,1,0,0
5501,1,0,0,1,1,0,0
44626,1,0,0,1,0,0,1
36206,1,0,0,1,1,0,0
35483,1,0,1,0,0,1,0
19649,0,0,0,1,1,0,0
31023,1,0,0,1,0,1,0
28932,1,0,0,1,1,0,0
2724,1,0,0,1,1,0,0
13373,0,0,1,0,1,0,0
8810,1,0,0,1,1,0,0
16433,1,0,0,1,1,0,0
31211,1,0,1,0,0,0,1
7858,1,0,1,0,0,1,0
27374,1,0,0,1,1,0,0
43631,0,0,0,1,1,0,0
33546,1,0,0,1,1,0,0
57003,0,0,1,0,1,0,0
25423,1,0,1,0,0,0,1
32494,1,0,1,0,1,0,0
38992,1,0,0,1,1,0,0
14364,0,0,1,0,1,0,0
20151,1,0,0,1,1,0,0
44414,1,0,1,0,1,0,0
21083,1,0,1,0,1,0,0
39840,1,0,0,1,1,0,0
23149,1,0,0,1,1,0,0
9763,1,0,0,1,0,0,1
48444,1,0,0,1,1,0,0
23975,1,0,0,1,0,1,0
35810,0,0,1,0,1,0,0
49596,0,0,1,0,1,0,0
3259,1,0,1,0,1,0,0
4840,1,0,0,1,1,0,0
5992,1,0,0,1,1,0,0
10159,1,0,1,0,1,0,0
44289,1,1,0,0,0,1,0
45955,0,0,0,1,1,0,0
38501,0,1,0,0,1,0,0
44887,1,0,0,1,1,0,0
15619,1,0,0,1,1,0,0
32807,0,0,1,0,1,0,0
6519,1,1,0,0,0,0,1
2985,1,0,0,1,0,0,1
3857,1,0,0,1,1,0,0
17972,1,0,1,0,0,0,1
9551,1,0,0,1,0,0,1
26609,1,0,1,0,0,0,1
38959,1,0,0,1,1,0,0
56926,0,0,1,0,1,0,0
41991,1,0,0,1,1,0,0
46388,1,0,0,1,1,0,0
12864,1,0,1,0,1,0,0
42728,0,0,1,0,1,0,0
6941,1,0,0,1,1,0,0
18562,0,0,1,0,1,0,0
30308,1,0,0,1,1,0,0
9135,1,0,1,0,0,0,1
26863,0,1,0,0,1,0,0
35448,0,0,0,1,1,0,0
29017,1,0,0,1,1,0,0
17718,1,0,0,1,1,0,0
19682,0,0,0,1,1,0,0
18750,0,0,0,1,1,0,0
24708,1,0,0,1,1,0,0
38357,1,1,0,0,1,0,0
4418,1,0,0,1,1,0,0
36837,0,0,1,0,0,0,1
41159,0,1,0,0,1,0,0
15289,0,0,1,0,0,0,1
41965,1,0,0,1,1,0,0
22639,1,0,0,1,1,0,0
12890,1,0,1,0,1,0,0
13942,1,0,0,1,1,0,0
6189,1,0,0,1,1,0,0
7867,1,0,0,1,1,0,0
26897,0,0,0,1,1,0,0
7269,1,0,0,1,1,0,0
19676,0,0,0,1,1,0,0
14955,1,0,0,1,1,0,0
36239,0,0,0,1,1,0,0
28555,1,0,0,1,1,0,0
13728,1,0,0,1,0,1,0
22853,1,0,1,0,1,0,0
5966,1,0,0,1,1,0,0
11843,1,0,1,0,1,0,0
4088,1,0,0,1,1,0,0
10991,1,0,0,1,1,0,0
44873,1,0,0,1,1,0,0
24996,1,1,0,0,1,0,0
5368,1,0,1,0,0,0,1
34338,1,0,0,1,1,0,0
2971,1,0,0,1,1,0,0
16068,1,1,0,0,1,0,0
8477,0,0,0,1,1,0,0
19020,0,0,1,0,1,0,0
46344,1,1,0,0,1,0,0
22601,1,0,0,1,0,0,1
8817,1,0,0,1,1,0,0
16434,1,0,0,1,1,0,0
31216,1,0,1,0,1,0,0
2511,1,0,1,0,1,0,0
43636,0,0,0,1,1,0,0
13146,0,0,1,0,1,0,0
27373,1,0,0,1,1,0,0
57004,0,0,1,0,1,0,0
33541,0,0,0,1,1,0,0
41161,0,1,0,0,1,0,0
25424,1,0,1,0,1,0,0
44413,1,0,1,0,1,0,0
5734,1,0,1,0,0,0,1
20156,1,0,0,1,1,0,0
14363,0,0,1,0,1,0,0
38995,1,1,0,0,1,0,0
39847,0,0,0,1,1,0,0
40281,1,1,0,0,1,0,0
11423,1,0,0,1,1,0,0
39249,1,0,1,0,1,0,0
41353,0,1,0,0,1,0,0
20364,0,0,0,1,1,0,0
5506,0,0,0,1,1,0,0
16606,0,0,0,1,1,0,0
35484,1,0,1,0,0,1,0
7251,1,0,1,0,1,0,0
6383,1,0,1,0,1,0,0
31024,1,0,0,1,1,0,0
26093,1,0,0,1,0,1,0
13374,1,0,1,0,1,0,0
28935,1,0,0,1,1,0,0
11047,1,0,0,1,1,0,0
41737,0,0,1,0,1,0,0
20700,1,0,1,0,1,0,0
5162,1,0,0,1,1,0,0
7635,1,1,0,0,0,0,1
27525,1,0,0,1,1,0,0
2347,1,0,0,1,1,0,0
48488,0,0,0,1,1,0,0
43060,1,0,0,1,1,0,0
3295,1,0,1,0,0,0,1
31440,1,1,0,0,1,0,0
17182,1,0,0,1,1,0,0
19824,1,0,0,1,1,0,0
7407,1,0,1,0,1,0,0
22265,0,0,1,0,1,0,0
16050,1,0,0,1,1,0,0
13522,0,0,0,1,1,0,0
19018,0,0,1,0,1,0,0
42380,1,0,0,1,1,0,0
31672,1,1,0,0,1,0,0
11275,1,1,0,0,0,0,1
25040,1,0,0,1,0,0,1
33125,0,0,1,0,1,0,0
36457,1,0,1,0,0,0,1
4282,1,0,1,0,1,0,0
37585,0,0,0,1,1,0,0
5350,1,0,1,0,0,0,1
4878,1,0,0,1,1,0,0
1536,1,0,0,1,0,0,1
10161,1,0,1,0,0,0,1
4044,1,0,1,0,0,0,1
45363,0,0,1,0,1,0,0
5196,1,0,0,1,1,0,0
37743,1,0,0,1,1,0,0
6713,1,0,0,1,1,0,0
28599,1,0,1,0,0,0,1
23171,1,0,0,1,1,0,0
16296,1,0,0,1,1,0,0
42146,0,0,1,0,1,0,0
3261,1,0,0,1,1,0,0
26403,1,0,0,1,1,0,0
12636,1,0,0,1,1,0,0
17176,1,0,0,1,1,0,0
6521,1,1,0,0,0,0,1
47606,0,0,1,0,1,0,0
51763,0,0,1,0,1,0,0
2181,1,0,0,1,1,0,0
9569,1,0,0,1,0,1,0
26631,0,0,1,0,1,0,0
31686,0,0,1,0,1,0,0
11281,1,1,0,0,1,0,0
